count,city,state
263,Spring,TX
263,Toledo,OR
263,Lawrence Township,NJ
263,Hanover,MD
263,Rocky Hill,CT
263,Broomfield,CO
263,Willows,CA
263,Big Sur,CA
262,Green River,UT
262,Danville,PA
262,New Britain,CT
262,Quincy,CA
262,Lower Lake,CA
261,Grantsville,UT
261,Echo,OR
260,Saint George,UT
260,Troutdale,OR
260,Kenansville,FL
260,Yulee,FL
260,Mayer,AZ
259,Dunedin,FL
259,Vail,CO
259,Bay Point,CA
259,Pixley,CA
258,Rockwall,TX
258,Marion,SC
258,Ijamsville,MD
258,Zephyrhills,FL
258,Palm Bay,FL
257,Lebanon,OR
257,Vero Beach,FL
257,McArthur,CA
256,East Syracuse,NY
256,Catskill,NY
256,Wappingers Falls,NY
256,Jackson,CA
256,Yorba Linda,CA
255,Graniteville,SC
255,Arden,NC
254,Du Bois,PA
254,Roosevelt,NY
254,Black Canyon City,AZ
253,Kirkland,WA
253,Woods Cross,UT
253,Columbus,MT
253,Parrish,FL
252,Astoria,NY
252,South Saint Paul,MN
252,Germantown,MD
252,Frisco,CO
251,Toms River,NJ
251,Whitefish,MT
251,Bigfork,MT
251,Wadsworth,IL
251,Dover,FL
251,La Palma,CA
251,Pala,CA
251,Upper Lake,CA
250,Duncanville,TX
250,Liberty,SC
250,Telford,PA
250,Gansevoort,NY
250,Kalamazoo,MI
250,Fort Wayne,IN
250,Caliente,CA
249,Brothers,OR
249,Waynesville,NC
249,Pico Rivera,CA
248,White City,OR
248,Akron,OH
248,Old Westbury,NY
248,Wimauma,FL
247,Fayetteville,NC
247,Mount Morris,MI
246,Dallas,OR
246,Alachua,FL
246,Branford,CT
246,Vernon,CA
245,Max Meadows,VA
245,Cave Junction,OR
245,Rush City,MN
245,Orange,CT
244,Middletown,VA
244,Somerset,PA
244,Boardman,OR
244,Fairport,NY
244,Laurel,MT
244,Detroit Lakes,MN
244,Deltona,FL
243,Wendover,UT
243,Roebuck,SC
243,Tyrone,PA
241,Christiansburg,VA
241,Godwin,NC
241,Ocean City,MD
241,Eagle,ID
241,Leesburg,FL
241,North Haven,CT
240,Beech Island,SC
240,Wantagh,NY
240,Mount Vernon,NY
240,Roseville,MI
240,Macclenny,FL
240,Mckinleyville,CA
239,Lemoyne,PA
239,Newport,OR
239,Wilmington,NC
239,Placentia,CA
238,Detroit,OR
238,Saratoga Springs,NY
238,Cottage Grove,MN
238,Clarksburg,MD
238,Parkton,MD
238,Urbandale,IA
238,Needles,CA
238,Loomis,CA
237,Leesville,SC
237,Gold Beach,OR
237,Harrisburg,OR
237,Austin,MN
237,Bessemer,AL
236,Gainesville,VA
236,Selinsgrove,PA
236,Duncansville,PA
236,South Ozone Park,NY
236,New Brunswick,NJ
236,Crockett,CA
236,La Mirada,CA
236,Wofford Heights,CA
235,Lake Oswego,OR
235,Bronxville,NY
235,Savage,MN
234,Vida,OR
234,Long Island City,NY
233,Beaver,UT
233,McDonough,GA
233,Blue Lake,CA
233,Cupertino,CA
232,Springville,UT
232,McMinnville,OR
232,Baltimore,MD
232,Kennesaw,GA
232,Dunnellon,FL
231,Cranston,RI
231,Molalla,OR
231,Massapequa,NY
231,Suffern,NY
231,Carson City,NV
231,Monroe Township,NJ
231,Dearborn,MI
231,Blythe,CA
230,Grantville,PA
230,Johnstown,CO
230,Wheatland,CA
229,Weyers Cave,VA
229,Saddle Brook,NJ
229,Fletcher,NC
229,Floriston,CA
228,Whitehall,PA
228,Whitestone,NY
228,Jericho,NY
228,Madison Heights,MI
228,Lexington,KY
228,Prattville,AL
227,Grand Rapids,MN
226,Richburg,SC
226,Philipsburg,PA
226,Bandon,OR
226,Katonah,NY
226,Lake George,NY
226,Novi,MI
226,Stevenson Ranch,CA
225,Okatie,SC
225,Wynnewood,PA
225,Powell Butte,OR
225,Yorktown Heights,NY
225,Blue Springs,MO
225,Palatine,IL
225,Windermere,FL
224,Jacksonville,OR
224,Mamaroneck,NY
224,Pembroke Pines,FL
223,Queenstown,MD
223,Havre de Grace,MD
222,Sandy,OR
222,Elizabethport,NJ
222,Mooresville,NC
221,Wellford,SC
221,Bedford,PA
221,Vernon Hills,IL
221,Orosi,CA
221,Pleasant Grove,CA
220,Abingdon,VA
220,Mount Crawford,VA
220,Hopkins,SC
220,Lenhartsville,PA
220,Beacon,NY
220,Zumbrota,MN
220,Livonia,MI
220,Abingdon,MD
220,Lebanon,IN
220,Wauconda,IL
220,Callahan,FL
220,Southington,CT
220,Shaver Lake,CA
219,Elliston,VA
219,Queensbury,NY
219,Elmwood Park,NJ
219,Columbia Falls,MT
219,Lombard,IL
219,Ingleside,IL
219,Hemet,CA
219,Caruthers,CA
219,Winters,CA
218,Gervais,OR
218,Waldport,OR
218,Irrigon,OR
218,Fargo,ND
218,West des Moines,IA
217,Inwood,WV
217,Balch Springs,TX
217,Rosemount,MN
217,Council Bluffs,IA
217,Mammoth Lakes,CA
217,Apple Valley,CA
216,Raphine,VA
216,Muncy,PA
216,Banks,OR
216,Neskowin,OR
216,Baker,LA
216,Citra,FL
216,Okeechobee,FL
216,Newman,CA
215,Mount Holly,NJ
215,Clyde,NC
215,Eveleth,MN
215,Santa Rosa Beach,FL
215,Citrus Heights,CA
214,Nehalem,OR
214,Spring Valley,NY
214,Ridgefield,NJ
214,Claymont,DE
214,Sun City,AZ
213,Umatilla,OR
213,Doyle,CA
213,Markleeville,CA
213,Santa Ynez,CA
212,Paragonah,UT
212,Austell,GA
212,Saratoga,CA
211,Yoncalla,OR
211,Milton Freewater,OR
211,South Pasadena,CA
210,Gladwyne,PA
210,Mitchell,OR
210,Melville,NY
210,West Hempstead,NY
210,Whitehall,MT
210,Stewartville,MN
210,Chipley,FL
209,Gray Court,SC
209,Carnegie,PA
209,Great Neck,NY
209,Tucker,GA
209,Eglin AFB,FL
209,Coleville,CA
208,Reston,VA
208,Bryn Mawr,PA
208,New Cumberland,PA
208,Kingston,NY
208,Middletown,MD
208,Mims,FL
207,Effingham,SC
207,Jonestown,PA
207,Forest Grove,OR
207,Tangent,OR
207,Eatontown,NJ
207,Chanhassen,MN
207,Cheshire,CT
207,Capitola,CA
206,Bristol,VA
206,Bishopville,SC
206,Wilderville,OR
206,Manhasset,NY
206,Seaside,CA
205,Boring,OR
205,Salisbury,NC
205,Commerce City,CO
205,Riverdale,CA
205,Hilmar,CA
204,Strasburg,VA
204,Georgetown,SC
204,Silverton,OR
204,Rensselaer,NY
204,Worthington,MN
204,Gonzales,CA
203,Helper,UT
203,Willmar,MN
203,Osakis,MN
203,Ypsilanti,MI
203,Greenwell Springs,LA
203,Arcadia,FL
202,Moore,SC
202,Narberth,PA
202,Souderton,PA
202,Antelope,CA
202,Keene,CA
202,Marina,CA
202,Windsor,CA
202,Colusa,CA
201,New Castle,PA
201,Myrtle Point,OR
201,Virginia,MN
201,West Haven,CT
201,West Memphis,AR
200,Marysville,WA
200,Portsmouth,VA
200,Milton,PA
200,Ridgefield Park,NJ
200,Egg Harbor Township,NJ
200,Aitkin,MN
200,Deerfield,IL
200,Monument,CO
200,Corcoran,CA
200,Arbuckle,CA
200,Loma Linda,CA
199,Eastover,SC
199,Washington,PA
199,Edgewood,MD
199,Leawood,KS
199,Hillside,IL
199,Lake Isabella,CA
198,Harrison,TN
198,Woodruff,SC
198,Mount Hood Parkdale,OR
198,New Hartford,NY
198,Swartz Creek,MI
198,Surfside,FL
198,Silver Plume,CO
198,Rohnert Park,CA
197,Payson,UT
197,Williamston,SC
197,Drain,OR
197,Swedesboro,NJ
197,Jordan,MN
197,Merrillville,IN
197,Oldsmar,FL
197,Magalia,CA
197,Shingletown,CA
197,Edwards,CA
196,Louisa,VA
196,Buda,TX
196,Joelton,TN
196,Camp Hill,PA
196,Hubbard,OR
196,Rego Park,NY
196,Gastonia,NC
196,Clarkston,GA
196,East Haven,CT
196,Live Oak,CA
196,Solana Beach,CA
196,Lakewood,CA
196,Lake Havasu City,AZ
195,Bealeton,VA
195,Whites Creek,TN
195,Denver,PA
195,Prospect,OR
195,Grand Island,NY
195,Stuart,FL
195,San Andreas,CA
194,Newberry,SC
194,Enterprise,OR
194,Penfield,NY
194,Manchester,NH
194,Pineville,NC
194,Bridgeton,MO
194,Romulus,MI
194,Groveland,FL
194,Freeport,FL
194,Parker,CO
193,Dinwiddie,VA
193,Lewisburg,PA
193,Dundee,OR
193,Southfields,NY
193,Micanopy,FL
193,Strathmore,CA
192,Soddy Daisy,TN
192,Mapleton,OR
192,New Paltz,NY
192,Conyers,GA
192,Hughson,CA
192,Arnold,CA
191,Wheeling,WV
191,Cambridge,MN
191,Cumberland,MD
191,Cabin John,MD
191,Manchester,CT
191,Groveland,CA
190,Hillsville,VA
190,Front Royal,VA
190,Halfmoon,NY
190,Brentwood,NY
190,Neptune,NJ
190,Great Falls,MT
190,Palatka,FL
190,Montrose,CA
190,Pacifica,CA
190,Gridley,CA
190,Topanga,CA
190,Llano,CA
189,Talent,OR
189,Bossier City,LA
189,Cape Coral,FL
189,Hornbrook,CA
189,Angels Camp,CA
189,Tipton,CA
188,Berwyn,PA
188,Walton,OR
188,Lake Arrowhead,CA
188,Shandon,CA
188,Cottondale,AL
187,Gig Harbor,WA
187,Essington,PA
187,Spencerport,NY
187,Sloatsburg,NY
187,Marlton,NJ
187,Madison,FL
187,Bella Vista,CA
186,Waynesboro,VA
186,Dakota,MN
186,Garberville,CA
186,Laytonville,CA
185,Verona,VA
185,Providence Forge,VA
185,Forney,TX
185,Halsey,OR
185,Batavia,NY
185,Bedminster,NJ
185,Eyota,MN
185,Wayzata,MN
185,Blue Earth,MN
185,Oxford,FL
184,Ridley Park,PA
184,Silver Lake,OR
184,New Windsor,NY
184,Bayside,NY
184,Candler,NC
184,Kernersville,NC
184,Miramar Beach,FL
184,Klamath,CA
183,Jersey Shore,PA
183,Schwenksville,PA
183,Estacada,OR
183,Port Orford,OR
183,Westfir,OR
183,Toledo,OH
183,Trinidad,CA
183,Willow Creek,CA
182,Greenville,VA
182,Dunn Loring,VA
182,Bradford,PA
182,Westbury,NY
182,Guerneville,CA
181,Snohomish,WA
181,Burke,VA
181,Penfield,PA
181,Sunbury,PA
181,Elkton,OR
181,Bellerose,NY
181,Holland,MI
181,Reisterstown,MD
181,Justice,IL
181,Burney,CA
180,Lynchburg,VA
180,Bountiful,UT
180,Ebensburg,PA
180,Junction City,OR
180,Crescent,OR
180,Berkeley,IL
180,Fountain,CO
180,Corte Madera,CA
180,Rancho Cordova,CA
180,La Grange,CA
180,Maricopa,CA
179,Red Wing,MN
179,Stevensville,MD
179,Newtown,CT
179,Gilbert,AZ
178,Lexington,VA
178,Lenoir City,TN
178,West Orange,NJ
178,Davenport,IA
178,Cloverdale,CA
178,El Dorado Hills,CA
178,Rancho Santa Margarita,CA
178,Discovery Bay,CA
178,Laveen,AZ
178,Alabaster,AL
177,Arlington,WA
177,Cordova,TN
177,Pendleton,SC
177,Kershaw,SC
177,Juntura,OR
177,Keasbey,NJ
177,Perry Hall,MD
177,Friant,CA
177,Cotati,CA
176,Morgantown,WV
176,Woodstock,VA
176,Sutherlin,OR
176,Bonanza,OR
176,Foley,MN
176,New Ulm,MN
176,Gotha,FL
176,Carmel Valley,CA
175,Mineral,VA
175,Cedar Valley,UT
175,Camp Sherman,OR
175,Lansing,IL
175,Silver Springs,FL
175,Belleview,FL
175,Marina Del Rey,CA
174,Beckley,WV
174,Ridgeway,SC
174,Holly Hill,SC
174,Annville,PA
174,Kane,PA
174,Kenilworth,NJ
174,Hazelwood,MO
174,Gasquet,CA
174,Lakehead,CA
173,Aston,PA
173,Stanfield,OR
173,Saugerties,NY
173,Saint Pauls,NC
173,Onamia,MN
173,Champlin,MN
173,Holt,FL
173,Myers Flat,CA
172,Langhorne,PA
172,Wyoming,MN
172,Berlin,MD
172,Miami Shores,FL
172,Wallingford,CT
172,Southport,CT
172,Orangevale,CA
172,Williams,AZ
171,Issaquah,WA
171,Warrenville,SC
171,Irwin,PA
171,Stevensville,MT
171,Melrose,MN
170,Mill Hall,PA
170,Scappoose,OR
170,Fishkill,NY
170,Saint Johns,FL
169,Berryville,VA
169,Lafayette Hill,PA
169,Barrington,NJ
169,Severn,MD
169,Marriottsville,MD
169,Cameron Park,CA
169,Walnut Grove,CA
169,Aliso Viejo,CA
169,Jemison,AL
168,Clarksville,TN
168,Santee,SC
168,Stayton,OR
168,Lexington,NC
168,Hazel Park,MI
167,Middletown,PA
167,Monroeville,PA
167,Gilbertsville,PA
167,Morristown,NJ
167,Excelsior,MN
167,Columbus,GA
167,Lithia Springs,GA
166,Stephens City,VA
166,Summerton,SC
166,Sewickley,PA
166,Shaniko,OR
166,Grandview,MO
166,Arlington Heights,IL
166,Buford,GA
166,Fort Collins,CO
166,Brighton,CO
166,Avenal,CA
165,Carrollton,VA
165,Purcellville,VA
165,Edinburg,VA
165,Fairview,UT
165,Vernal,UT
165,Euless,TX
165,Brockport,NY
165,Taylor,MI
165,Flushing,MI
165,Dover,DE
165,Longmont,CO
165,San Ardo,CA
165,Frazier Park,CA
164,Wallowa,OR
164,Glencoe,MN
164,Saginaw,MN
164,Hinsdale,IL
163,Allen,TX
163,Glendale,OR
163,Pilot Rock,OR
163,Selkirk,NY
163,Merchantville,NJ
163,Benson,NC
163,Milaca,MN
163,Royal Oak,MI
163,Monrovia,MD
163,Bear,DE
163,Hoopa,CA
163,Los Osos,CA
163,Cambria,CA
163,Cutler,CA
163,Mokelumne Hill,CA
162,Powhatan,VA
162,Phelps,NY
162,Northbrook,IL
162,Suwanee,GA
162,Ochopee,FL
161,Greenwood,VA
161,Cleveland,TN
161,Signal Mountain,TN
161,Pawtucket,RI
161,Stroudsburg,PA
161,Superior,MT
161,Wolf Creek,MT
161,North East,MD
161,Osprey,FL
161,Fortuna,CA
161,Crows Landing,CA
160,Central,SC
160,Glide,OR
160,Whitesboro,NY
160,Hauppauge,NY
160,Washoe Valley,NV
160,Columbus,NJ
160,Brick,NJ
160,Hammonton,NJ
160,Pennsauken,NJ
160,Marshall,MN
160,Battle Creek,MI
160,Queen Anne,MD
160,Lisle,IL
160,Middletown,DE
160,Southbury,CT
160,Lucerne,CA
160,Kyburz,CA
160,Ganado,AZ
159,Haymarket,VA
159,Lebanon,TN
159,Hackensack,NJ
159,Southaven,MS
159,Ashby,MN
159,Lake Crystal,MN
159,Terra Bella,CA
159,Kings Beach,CA
159,Echo Lake,CA
158,Grapevine,TX
158,Mount Joy,PA
158,Ardmore,PA
158,Murphys,CA
158,Forestville,CA
158,Sunland,CA
158,Plymouth,CA
158,Calera,AL
157,Austinville,VA
157,Long Creek,OR
157,Scarsdale,NY
157,Holmdel,NJ
157,Hamilton,MT
157,Crownsville,MD
157,Clarksville,IN
157,Sebastian,FL
157,Inyokern,CA
157,Fayetteville,AR
156,Yorktown,VA
156,Marshall,VA
156,Fair Play,SC
156,Hudson,NY
156,Fairmont,MN
156,Breaux Bridge,LA
155,Old Hickory,TN
155,Loganton,PA
155,Woodlyn,PA
155,Port Matilda,PA
155,Howard,PA
155,Republic,MO
155,Windom,MN
155,Loveland,CO
154,Cicero,NY
154,Canton,MI
153,New Braunfels,TX
153,Huntingdon,PA
153,Springfield,PA
153,Terrebonne,OR
153,Monmouth,OR
153,Burlington,NC
153,Hutchinson,MN
153,Lake Charles,LA
153,Foresthill,CA
153,Oceano,CA
152,Panguitch,UT
152,Dillsburg,PA
152,Everett,PA
152,Rhinebeck,NY
152,Whitsett,NC
152,Sandstone,MN
152,Forsyth,GA
152,Port Charlotte,FL
152,Orick,CA
152,Ben Lomond,CA
152,Conway,AR
151,Mountlake Terrace,WA
151,Bedford,TX
151,Rickreall,OR
151,Lincoln City,OR
151,Idanha,OR
151,Bridgewater,NJ
151,Avon,MN
151,Dorchester,MA
151,Dillon,CO
151,Trabuco Canyon,CA
150,Lansdowne,PA
150,Binghamton,NY
150,Hawthorne,NY
150,Polson,MT
150,Belle Plaine,MN
150,Covington,KY
150,Medley,FL
150,Midway,FL
150,Arvada,CO
150,Covelo,CA
150,Penn Valley,CA
150,Twain Harte,CA
149,Cookeville,TN
149,Pamplico,SC
149,Gap,PA
149,Wilkes Barre,PA
149,Pelham,NY
149,Perth Amboy,NJ
149,Carteret,NJ
149,Drummond,MT
149,Park Rapids,MN
149,Derwood,MD
149,Stanton,CA
149,Gerber,CA
149,Summerland,CA
148,Lamar,SC
148,Leola,PA
148,Forsyth,MT
148,Long Grove,IL
148,Jasper,FL
148,Apollo Beach,FL
148,Cottondale,FL
148,Nicolaus,CA
147,Waukesha,WI
147,Bremerton,WA
147,Toms Brook,VA
147,Rocky Mount,VA
147,Troutville,VA
147,Pawleys Island,SC
147,Montoursville,PA
147,Villanova,PA
147,Duncannon,PA
147,Walterville,OR
147,Ossining,NY
147,Little Falls,NJ
147,Harrison,NJ
147,Mocksville,NC
147,Saint Rose,LA
147,Addison,IL
147,Mount Dora,FL
147,Westminster,CO
147,Camino,CA
147,Diamond Springs,CA
147,Denair,CA
146,Batesburg,SC
146,Clancy,MT
146,Naperville,IL
146,Rio Linda,CA
146,Squaw Valley,CA
146,New River,AZ
145,Franklin,TN
145,Mullins,SC
145,Hamburg,PA
145,Vernonia,OR
145,Ballston Lake,NY
145,Matawan,NJ
145,Bellevue,NE
145,Anaconda,MT
145,Hampton,MN
145,Kingsville,MD
145,Labelle,FL
145,El Dorado,CA
145,Greenfield,CA
144,Erie,PA
144,Harper,OR
144,Depoe Bay,OR
144,Farmingdale,NY
144,Henrietta,NY
144,Cloquet,MN
143,Sumner,WA
143,Cle Elum,WA
143,Arlington,TN
143,La Vergne,TN
143,Glenmoore,PA
143,Buxton,OR
143,Victor,NY
143,Rutherford,NJ
143,Westville,NJ
143,Odessa,FL
143,Myakka City,FL
143,Boron,CA
143,El Mirage,AZ
142,Saint Albans,WV
142,Townville,SC
142,Mifflinburg,PA
142,Churchville,NY
142,Wilson,NC
142,Troy,MI
142,Ft Mitchell,KY
142,Mooresville,IN
142,Highland Park,IL
142,Gilroy,CA
142,Shafter,CA
142,Lee Vining,CA
142,Penryn,CA
142,Laton,CA
142,Buckeye,AZ
142,Rogers,AR
141,Keswick,VA
141,Riddle,OR
141,Selma,OR
141,Lodi,NJ
141,Portage,MI
141,Knoxville,MD
141,Hoffman Estates,IL
141,Melrose Park,IL
141,Trinity,FL
141,Key Largo,FL
141,Bonifay,FL
141,Capistrano Beach,CA
141,Auberry,CA
140,Mount Vernon,WA
140,Radford,VA
140,Landrum,SC
140,Kutztown,PA
140,Noti,OR
140,Gardiner,OR
140,Amsterdam,NY
140,Clayton,NC
140,LA Place,LA
140,Mission,KS
140,Lawrenceville,GA
140,Los Molinos,CA
140,Brisbane,CA
139,Madison,WI
139,Quakertown,PA
139,Trout Run,PA
139,Parkesburg,PA
139,Fairview,OR
139,Phoenix,OR
139,Gladstone,OR
139,Adel,OR
139,Corfu,NY
139,Queens Village,NY
139,Bayonne,NJ
139,Burlington,NJ
139,Mebane,NC
139,Gallatin Gateway,MT
139,Motley,MN
139,Saint Charles,MN
139,Chesterton,IN
139,Garden City,ID
139,Middleburg,FL
139,June Lake,CA
139,Bodega Bay,CA
139,Cool,CA
139,Littlefield,AZ
138,Mc Donald,TN
138,Feasterville Trevose,PA
138,Morganton,NC
138,Elko New Market,MN
138,Harper Woods,MI
138,Saginaw,MI
138,Wheat Ridge,CO
138,Stevinson,CA
137,Emporia,VA
137,Fort Monroe,VA
137,Spotsylvania,VA
137,Guild,TN
137,Aynor,SC
137,Gilbert,SC
137,Media,PA
137,Gates,OR
137,Haines,OR
137,Cohoes,NY
137,Pendleton,IN
137,Pebble Beach,CA
136,Campobello,SC
136,Union,SC
136,Morrisville,PA
136,Islandia,NY
136,Sewell,NJ
136,Ames,IA
136,Waterford,CA
135,Walhalla,SC
135,Lynchburg,SC
135,Windber,PA
135,Plainview,NY
135,Bellmore,NY
135,Selma,NC
135,Belmont,NC
135,Manhattan,MT
135,Stacy,MN
135,Kenner,LA
135,Lake Bluff,IL
135,San Antonio,FL
135,Copperopolis,CA
135,Orange Cove,CA
134,Jarratt,VA
134,Dandridge,TN
134,Benton Harbor,MI
134,Denham Springs,LA
134,Lone Pine,CA
134,San Miguel,CA
134,Jacksonville,AR
134,Troy,AL
133,Dublin,VA
133,Schertz,TX
133,San Marcos,TX
133,Burleson,TX
133,Johnsonville,SC
133,Wadena,MN
133,Clarkston,MI
133,Midway City,CA
132,Scranton,SC
132,Antelope,OR
132,Wallkill,NY
132,Verona,NY
132,Pocatello,ID
132,Union City,GA
132,Avon Park,FL
132,Valley Center,CA
132,Bradley,CA
131,Nitro,WV
131,Mercer Island,WA
131,Fancy Gap,VA
131,Moab,UT
131,Azalea,OR
131,West Babylon,NY
131,Nassau,NY
131,Clinton Township,MI
131,Fort Myers Beach,FL
131,Orange City,FL
131,Browns Valley,CA
131,Marion,AR
130,Royse City,TX
130,Abbeville,SC
130,Woodland,PA
130,Tuxedo Park,NY
130,Chatfield,MN
130,Long Prairie,MN
130,Davidsonville,MD
130,Zolfo Springs,FL
129,Fairmont,WV
129,Delaplane,VA
129,Glasgow,VA
129,Santaquin,UT
129,Harleyville,SC
129,Dalzell,SC
129,Dresher,PA
129,Centre Hall,PA
129,Lock Haven,PA
129,Clinton,NY
129,Lolo,MT
129,Alsip,IL
129,Morrow,GA
129,West Miami,FL
129,Casselberry,FL
129,Williston,FL
129,Shelton,CT
129,Sandy Hook,CT
129,Yucaipa,CA
129,Nicasio,CA
129,Woodlake,CA
129,Goodyear,AZ
128,Culpeper,VA
128,Lindon,UT
128,Scranton,PA
128,Independence,OR
128,Columbia,MO
128,Deer River,MN
128,Lakefield,MN
128,Pine Island,MN
128,Wyoming,MI
128,Davie,FL
128,Tujunga,CA
128,Jenner,CA
128,Signal Hill,CA
127,Conroe,TX
127,Scottsburg,OR
127,Howard Beach,NY
127,Monmouth Junction,NJ
127,Wade,NC
127,Newton,IA
127,Stone Mountain,GA
127,Leggett,CA
127,Lonoke,AR
126,Lanexa,VA
126,Mona,UT
126,North Richland Hills,TX
126,Prosperity,SC
126,Lyman,SC
126,Honea Path,SC
126,Wellsboro,PA
126,Veneta,OR
126,Amity,OR
126,Canby,OR
126,Mosier,OR
126,Grandville,MI
126,Allen Park,MI
126,Idaho Falls,ID
126,Mary Esther,FL
126,Clarksburg,CA
126,McCloud,CA
125,Lebanon,PA
125,Brookville,PA
125,Willamina,OR
125,Marcy,NY
125,Wayne,NJ
125,Glendive,MT
125,Three Forks,MT
125,Essex,MD
125,Lincolnshire,IL
125,Dunsmuir,CA
125,Geyserville,CA
124,Little Mountain,SC
124,Boalsburg,PA
124,Camas Valley,OR
124,Philomath,OR
124,Piscataway,NJ
124,Nashua,NH
124,Gretna,NE
124,Adrian,MN
124,Zimmerman,MN
124,Centreville,MD
124,Hammond,LA
124,Malvern,AR
124,Mc Calla,AL
124,Heflin,AL
123,Gordonsville,VA
123,Duchesne,UT
123,North,SC
123,Iva,SC
123,Saint Marys,PA
123,Broomall,PA
123,Rockaway Beach,OR
123,Belmar,NJ
123,Le Sueur,MN
123,Monroe,MI
123,Farmington,CA
123,Coulterville,CA
123,Larkspur,CA
123,Prather,CA
123,Congress,AZ
122,Mount Jackson,VA
122,Mount Sidney,VA
122,Stockton,UT
122,Sunnyvale,TX
122,Wharton,NJ
122,Deer Lodge,MT
122,Huntley,MT
122,Staples,MN
122,Jerome,ID
122,Fairplay,CO
122,Oak View,CA
122,Greenbrae,CA
122,Dunnigan,CA
121,Bland,VA
121,South Chesterfield,VA
121,Sevier,UT
121,Lake Dallas,TX
121,Georgetown,TX
121,Morrisdale,PA
121,Avondale,PA
121,Berlin,PA
121,Hughesville,PA
121,Yachats,OR
121,Warrensburg,NY
121,Central Valley,NY
121,Woodbury,NY
121,Marion,NC
121,Brownton,MN
121,Linden,MI
121,Woodridge,IL
121,Ankeny,IA
121,Redwood Valley,CA
121,Springville,CA
121,Loleta,CA
121,Fairfield,AL
120,Redmond,WA
120,Lowell,OR
120,Flat Rock,NC
120,Whitmore Lake,MI
120,Griffin,GA
120,Plantation,FL
120,McKinleyville,CA
120,Los Altos,CA
120,Leeds,AL
119,Crozet,VA
119,Barnwell,SC
119,Alcolu,SC
119,Warfordsburg,PA
119,Grass Valley,OR
119,Muskegon,MI
119,Jefferson,MD
119,Zionsville,IN
119,Fleming Island,FL
118,Aumsville,OR
118,Eagle Creek,OR
118,Hempstead,NY
118,Leland,NC
118,Clear Lake,MN
118,Jackson,MN
118,Evansville,IN
118,Hamden,CT
118,Evergreen,CO
118,Alturas,CA
118,Pine Grove,CA
118,Bridgeville,CA
118,Smith River,CA
118,Warrior,AL
117,Decherd,TN
117,Mifflintown,PA
117,Morgantown,PA
117,Crescent Lake,OR
117,Commack,NY
117,Cardwell,MT
117,Niles,IL
117,Conley,GA
117,Debary,FL
117,Smyrna,DE
117,Arkadelphia,AR
116,Cana,VA
116,Colmar,PA
116,Paradise,PA
116,Seal Rock,OR
116,Prairie City,OR
116,Canaan,NY
116,Leonia,NJ
116,Fords,NJ
116,Minnetonka,MN
116,Montevideo,MN
116,Quincy,MA
116,Alpharetta,GA
116,Homosassa,FL
116,Glen Saint Mary,FL
116,Hastings,FL
116,Guilford,CT
116,Paradise,CA
115,Aldie,VA
115,Galivants Ferry,SC
115,Cheltenham,PA
115,New Oxford,PA
115,Scio,OR
115,High Point,NC
115,Vicksburg,MS
115,Brook Park,MN
115,Hancock,MD
114,Alberta,VA
114,Enoree,SC
114,Newville,PA
114,Heppner,OR
114,Edmond,OK
114,Richland,MS
114,Belleville,MI
114,East Saint Louis,IL
114,Boulder,CO
113,New Kent,VA
113,Saratoga Springs,UT
113,Rembert,SC
113,Lincoln,RI
113,Breezewood,PA
113,Moro,OR
113,North Salem,NY
113,New Hill,NC
113,Ronan,MT
113,Chisholm,MN
113,Saint Joseph,MN
113,Howell,MI
113,Jackson,GA
113,Alva,FL
113,Morro Bay,CA
113,Glen Ellen,CA
112,Katy,TX
112,Ridgway,PA
112,Merion Station,PA
112,Hines,OR
112,Tuckerton,NJ
112,Totowa,NJ
112,Medford,MN
112,Harrison Township,MI
112,Houma,LA
112,Bridgeview,IL
112,Malabar,FL
112,Newberry,FL
112,Norwich,CT
112,Middlebury,CT
112,Biggs,CA
111,Afton,VA
111,The Plains,VA
111,Belle Vernon,PA
111,Pennsburg,PA
111,Ridgewood,NY
111,Lawnside,NJ
111,Litchfield,MN
111,Redwood Falls,MN
111,Salisbury,MD
111,Fairburn,GA
111,Eustis,FL
111,Crystal River,FL
111,Hawthorne,FL
111,Trenton,FL
111,Nice,CA
111,Coolidge,AZ
110,Clifton,VA
110,Pelion,SC
110,Timber,OR
110,Mechanicville,NY
110,Ronkonkoma,NY
110,Irvington,NY
110,Brewster,MN
110,Kimball,MN
110,Clear Spring,MD
110,Schiller Park,IL
110,Ellenwood,GA
110,Grand Ridge,FL
110,Immokalee,FL
110,Destin,FL
110,Knights Landing,CA
110,Georgetown,CA
109,Canastota,NY
109,Malverne,NY
109,Shortsville,NY
109,Hickory,NC
109,Alberton,MT
109,Lake Elmo,MN
109,Dodge Center,MN
109,Morrison,CO
109,Suisun City,CA
109,Old Station,CA
109,Silverado,CA
109,Golden Valley,AZ
108,Broadway,VA
108,Hollidaysburg,PA
108,Putnam Valley,NY
108,Lagrangeville,NY
108,North Brunswick,NJ
108,Smithfield,NC
108,Holly,MI
108,Auburn Hills,MI
108,Chester,MD
108,Uncasville,CT
107,Draper,VA
107,Marion,VA
107,McKinney,TX
107,Marietta,SC
107,Saint Paul,OR
107,Evansville,MN
107,Byron Center,MI
107,Lincoln Park,MI
107,Cambridge,MD
107,Douglasville,GA
107,Ringgold,GA
107,Locust Grove,GA
107,Canton,GA
